10764,15591,27.502,84.814,27.528,84.844
10763,15590,27.502,84.785,27.528,84.814
10762,15589,27.502,84.756,27.528,84.785
10761,15588,27.502,84.727,27.528,84.756
10760,15587,27.216,84.873,27.242,84.902
10759,15586,27.216,84.844,27.242,84.873
10758,15585,27.216,84.814,27.242,84.844
10757,15584,27.216,84.785,27.242,84.814
10756,15581,27.242,84.873,27.268,84.902
10755,15580,27.242,84.844,27.268,84.873
10754,15579,27.242,84.814,27.268,84.844
10753,15578,27.242,84.785,27.268,84.814
10752,15577,27.242,84.756,27.268,84.785
10751,15575,27.268,84.873,27.294,84.902
10750,15574,27.268,84.844,27.294,84.873
10749,15573,27.268,84.814,27.294,84.844
10748,15572,27.268,84.785,27.294,84.814
10747,15571,27.268,84.756,27.294,84.785
10746,15569,27.294,84.873,27.32,84.902
10745,15568,27.294,84.844,27.32,84.873
10744,15567,27.294,84.814,27.32,84.844
10743,15566,27.294,84.785,27.32,84.814
10742,15565,27.294,84.756,27.32,84.785
10741,15563,27.32,84.873,27.346,84.902
10740,15562,27.32,84.844,27.346,84.873
10739,15561,27.32,84.814,27.346,84.844
10738,15560,27.32,84.785,27.346,84.814
10737,15559,27.32,84.756,27.346,84.785
10736,15558,27.32,84.727,27.346,84.756
10735,15557,27.346,84.873,27.372,84.902
10734,15556,27.346,84.844,27.372,84.873
10733,15555,27.346,84.814,27.372,84.844
10732,15554,27.346,84.785,27.372,84.814
10731,15553,27.346,84.756,27.372,84.785
10730,15552,27.346,84.727,27.372,84.756
10729,15521,27.189,84.873,27.216,84.902
10728,15520,27.189,84.844,27.216,84.873
10727,15519,27.189,84.814,27.216,84.844
10726,15518,27.189,84.785,27.216,84.814
10725,15119,27.684,84.697,27.709,84.727
10724,15118,27.684,84.668,27.709,84.697
10723,15117,27.684,84.639,27.709,84.668
10722,15116,27.684,84.609,27.709,84.639
10721,15115,27.684,84.58,27.709,84.609
10720,15114,27.684,84.551,27.709,84.58
10719,15113,27.709,84.697,27.735,84.727
10718,15112,27.709,84.668,27.735,84.697
10717,15111,27.709,84.639,27.735,84.668
10716,15110,27.709,84.609,27.735,84.639
10715,15109,27.709,84.58,27.735,84.609
11458,16946,28.175,85.137,28.201,85.166
11457,16945,28.175,85.107,28.201,85.137
11456,16944,28.175,85.078,28.201,85.107
11455,16943,28.201,85.225,28.227,85.254
11454,16941,28.201,85.166,28.227,85.195
11453,16940,28.201,85.137,28.227,85.166
11452,16939,28.201,85.107,28.227,85.137
